OID,Lat_DD,Long_DD,Jurisdiction,Juris_ID,Name,Status,Commodity_Code,Commodity_Full_Name,Mined_Quantity,Mine_Type,Last_Year,Permit,URL,Forcing_Features,Feature_References,Feature_Class,Location,County,Landowner,Last_Operator,Start_Date,Peak_Production,Last_Updated
A3239,48.27198,-84.47269,ON,00893,BEAR IRON RANGE,ABANDONED,NULL,IRON,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/00893.html,NULL,NULL,B,WAWA,AGUONIE,NULL,NULL,NULL,NULL,2017
A324,49.733888,-116.92333,BC,082FNE028,SPOKANE (L.212),Historic,"AG,PB,ZN",NULL,NULL,NULL,1958,NULL,http://minfile.gov.bc.ca/Summary.aspx?minfilno=082FNE028,NULL,NULL,O,NULL,NULL,NULL,NULL,1899,NULL,2024
A3240,48.27415,-84.48878,ON,00894,IRON RANGE A,ABANDONED,NULL,IRON,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/00894.html,NULL,NULL,C,WAWA,AGUONIE,NULL,NULL,NULL,NULL,2017
A3241,48.2728,-84.50052,ON,00895,IRON RANGE C,ABANDONED,NULL,IRON,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/00895.html,NULL,NULL,C,WAWA,AGUONIE,NULL,NULL,NULL,NULL,2017
A3242,48.26984,-84.4978,ON,00896,IRON FORMATION,ABANDONED,NULL,IRON,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/00896.html,NULL,NULL,C,WAWA,AGUONIE,NULL,NULL,NULL,NULL,2010
A3243,48.27392,-84.50219,ON,00897,MCPHAIL IRON RANGE,ABANDONED,NULL,IRON,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/00897.html,NULL,NULL,D,WAWA,AGUONIE,NULL,NULL,NULL,NULL,2021
A3244,48.31628,-84.3574,ON,00898,EDWARDS GOLD MINE,State of Inactivity,NULL,GOLD,NULL,NULL,1937,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/00898.html,NULL,NULL,B,WAWA,JACOBSON,NULL,NULL,1933,NULL,2015
A3245,48.28931,-84.32882,ON,00899,REID GOLD OCCURRENCE,ABANDONED,NULL,GOLD,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/00899.html,NULL,NULL,C,WAWA,JACOBSON,NULL,NULL,NULL,NULL,2010
A3246,48.31846,-84.40037,ON,00900,MICHAEL SYNDICATE,ABANDONED,NULL,NULL,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/00900.html,NULL,NULL,C,WAWA,JACOBSON,NULL,NULL,NULL,NULL,2010
A3247,48.31681,-84.34449,ON,00901,CLINE LAKE GOLD MINE,ABANDONED,NULL,GOLD,NULL,NULL,1966,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/00901.html,NULL,NULL,B,WAWA,JACOBSON,NULL,NULL,1936,NULL,2021
A3248,48.29903,-84.41783,ON,00902,BEARPAW LAKE,ABANDONED,NULL,IRON,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/00902.html,NULL,NULL,D,WAWA,FINAN,NULL,NULL,NULL,NULL,2007
A3249,48.28402,-84.45101,ON,00904,MAGINO MINE,State of Inactivity,NULL,GOLD,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/00904.html,NULL,NULL,B,WAWA,FINAN,NULL,NULL,NULL,NULL,2017
A325,49.728332,-116.91583,BC,082FNE029,BANKER (L.147),Historic,"PB,ZN,AG",NULL,NULL,NULL,1960,NULL,http://minfile.gov.bc.ca/Summary.aspx?minfilno=082FNE029,NULL,NULL,O,NULL,NULL,NULL,NULL,1909,NULL,2024
A3250,48.27711,-84.20805,ON,00906,EMILY OCCURRENCE,ABANDONED,NULL,NULL,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/00906.html,NULL,NULL,C,WAWA,RIGGS,NULL,NULL,NULL,NULL,2010
A3251,48.37016,-84.13363,ON,00907,CASCADEN,ABANDONED,NULL,NULL,NULL,NULL,1924,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/00907.html,NULL,NULL,C,SAULT STE. MARIE,NICOLET,NULL,NULL,1919,NULL,2010
A3252,48.34879,-84.22497,ON,00908,G.L. WHITE,ABANDONED,NULL,GOLD,NULL,NULL,1935,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/00908.html,NULL,NULL,D,WAWA,RIGGS,NULL,NULL,NULL,NULL,2006
A3253,48.31858,-83.95689,ON,00909,ROBERT CAMPBELL,ABANDONED,NULL,GOLD,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/00909.html,NULL,NULL,D,WAWA,STOVER,NULL,NULL,NULL,NULL,2006
A3254,48.35099,-83.94903,ON,00910,PILEGGI CENTRAL,ABANDONED,NULL,NULL,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/00910.html,NULL,NULL,D,WAWA,STOVER,NULL,NULL,NULL,NULL,2007
A3255,48.36542,-83.85631,ON,00911,BRAMINCO,ABANDONED,NULL,NULL,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/00911.html,NULL,NULL,C,WAWA,BRACKIN,NULL,NULL,NULL,NULL,2010
A3256,48.37522,-83.85389,ON,00912,DULAMA,ABANDONED,NULL,NULL,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/00912.html,NULL,NULL,C,WAWA,LEESON,NULL,NULL,NULL,NULL,2010
A3257,48.40503,-83.83293,ON,00913,JENNER VEIN,ABANDONED,NULL,NULL,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/00913.html,NULL,NULL,D,WAWA,LEESON,NULL,NULL,NULL,NULL,2007
A3258,48.37503,-83.85645,ON,00914,NUDULAMA,ABANDONED,NULL,NULL,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/00914.html,NULL,NULL,C,WAWA,LEESON,NULL,NULL,NULL,NULL,2013
A3259,48.41543,-83.93642,ON,00915,CONBOY LAKE,ABANDONED,NULL,NULL,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/00915.html,NULL,NULL,D,WAWA,RENNIE,NULL,NULL,NULL,NULL,2007
A326,49.72111,-116.915,BC,082FNE030,HIGHLANDER (L.557),Historic,"PB,ZN,AG",NULL,NULL,NULL,1961,NULL,http://minfile.gov.bc.ca/Summary.aspx?minfilno=082FNE030,NULL,NULL,O,NULL,NULL,NULL,NULL,1889,NULL,2024
A3260,48.98586,-84.07881,ON,00916,SHENANGO GOLD MINE,ABANDONED,NULL,GOLD,NULL,NULL,1939,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/00916.html,NULL,NULL,C,WAWA,HAWKINS,NULL,NULL,1935,NULL,2010
A3261,48.98597,-84.09396,ON,00917,LANGDON LAKE SHOWING,ABANDONED,NULL,NULL,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/00917.html,NULL,NULL,C,WAWA,HAWKINS,NULL,NULL,NULL,NULL,2010
A3262,48.86246,-84.48262,ON,00918,HIAWATHA GOLD MINE,ABANDONED,NULL,GOLD,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/00918.html,NULL,NULL,C,WAWA,LIZAR,NULL,NULL,NULL,NULL,2010
A3263,47.1816,-79.50614,ON,01000,KING GEORGE,ABANDONED,NULL,NULL,NULL,NULL,1952,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/01000.html,NULL,NULL,C,COBALT,SOUTH LORRAIN,NULL,NULL,1911,NULL,2010
A3264,47.22482,-79.50437,ON,01001,MOBIKO MINES,ABANDONED,NULL,COBALT,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/01001.html,NULL,NULL,C,COBALT,SOUTH LORRAIN,NULL,NULL,NULL,NULL,2010
A3265,47.209,-79.45044,ON,01002,D.A. MUTCH,ABANDONED,NULL,NULL,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/01002.html,NULL,NULL,C,COBALT,SOUTH LORRAIN,NULL,NULL,NULL,NULL,2010
A3266,45.11585,-81.32445,ON,01003,SILVER MINE CORNER,ABANDONED,NULL,SILVER,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/01003.html,NULL,NULL,D,LONDON,LINDSAY,NULL,NULL,NULL,NULL,2014
A3267,47.19649,-79.49831,ON,01004,MONTROSE,ABANDONED,NULL,NULL,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/01004.html,NULL,NULL,C,COBALT,SOUTH LORRAIN,NULL,NULL,NULL,NULL,2014
A3268,47.20026,-79.45513,ON,01005,MINING CORPORATION,ABANDONED,NULL,COBALT,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/01005.html,NULL,NULL,C,COBALT,SOUTH LORRAIN,NULL,NULL,NULL,NULL,2010
A3269,47.19538,-79.4587,ON,01006,"GORE, J.",ABANDONED,NULL,NULL,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/01006.html,NULL,NULL,C,COBALT,SOUTH LORRAIN,NULL,NULL,NULL,NULL,2010
A327,49.79611,-116.91777,BC,082FNE032,SHARON,Historic,"AG,PB,ZN",NULL,NULL,NULL,NULL,NULL,http://minfile.gov.bc.ca/Summary.aspx?minfilno=082FNE032,NULL,NULL,O,NULL,NULL,NULL,NULL,NULL,NULL,2024
A3270,47.19644,-79.45741,ON,01007,UNKNOWN,ABANDONED,NULL,NULL,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/01007.html,NULL,NULL,C,COBALT,SOUTH LORRAIN,NULL,NULL,NULL,NULL,2010
A3271,47.10898,-79.83047,ON,01008,STRATHY BASIN MINES,ABANDONED,NULL,COPPER,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/01008.html,NULL,NULL,C,COBALT,STRATHY,NULL,NULL,NULL,NULL,2014
A3272,43.74872,-81.72648,ON,01010,ATTRILL POINT SHAFT,ABANDONED,NULL,NULL,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/01010.html,NULL,NULL,C,LONDON,COLBORNE,NULL,NULL,NULL,NULL,2014
A3273,43.73792,-81.69543,ON,01011,SIFTO BRINE FIELD,ABANDONED,NULL,SALT,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/01011.html,NULL,NULL,D,LONDON,GODERICH,NULL,NULL,1959,NULL,2018
A3274,48.51176,-81.24516,ON,01012,ERG TAILINGS,ABANDONED,NULL,GOLD,NULL,NULL,1989,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/01012.html,NULL,NULL,A,PORCUPINE,TISDALE,NULL,NULL,1988,NULL,2015
A3275,48.37559,-83.873,ON,01013,RENABIE MINE,State of Inactivity,NULL,GOLD,NULL,NULL,1991,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/01013.html,NULL,NULL,A,WAWA,LEESON,NULL,NULL,1920,NULL,2011
A3276,46.54901,-81.13088,ON,01014,RAYSIDE UNKNOWN,ABANDONED,NULL,LEAD,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/01014.html,NULL,NULL,C,SUDBURY,RAYSIDE,NULL,NULL,NULL,NULL,2010
A3277,45.22467,-76.91375,ON,02217,BLACK DONALD GRAPHITE MINE,ABANDONED,NULL,GRAPHITE,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/02217.html,NULL,NULL,B,TWEED,BROUGHAM,NULL,NULL,NULL,NULL,2011
A3278,47.3969,-79.65513,ON,02220,CROSSWISE LAKE TAILINGS,State of Inactivity,NULL,SILVER,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/02220.html,NULL,NULL,B,COBALT,COLEMAN,NULL,NULL,NULL,NULL,2021
A3279,47.37982,-79.68496,ON,02221,CART LAKE TAILINGS,State of Inactivity,NULL,SILVER,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/02221.html,NULL,NULL,B,COBALT,COLEMAN,NULL,NULL,NULL,NULL,2021
A328,49.732221,-116.91777,BC,082FNE033,JACK POT,Historic,"PB,ZN,AG",NULL,NULL,NULL,NULL,NULL,http://minfile.gov.bc.ca/Summary.aspx?minfilno=082FNE033,NULL,NULL,O,NULL,NULL,NULL,NULL,NULL,NULL,2024
A3280,47.3676,-79.6314,ON,02222,KIRK LAKE TAILINGS,ABANDONED,NULL,SILVER,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/02222.html,NULL,NULL,B,COBALT,LORRAIN,NULL,NULL,NULL,NULL,2014
A3281,47.3725,-79.65896,ON,02223,CANADAKA TAILINGS,State of Inactivity,NULL,SILVER,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/02223.html,NULL,NULL,B,COBALT,COLEMAN,NULL,NULL,NULL,NULL,2015
A3282,47.37526,-79.66738,ON,02224,GLEN LAKE TAILINGS,State of Inactivity,NULL,SILVER,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/02224.html,NULL,NULL,B,COBALT,COLEMAN,NULL,NULL,NULL,NULL,2015
A3283,47.38993,-79.68804,ON,02225,COBALT LAKE TAILINGS,State of Inactivity,NULL,SILVER,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/02225.html,NULL,NULL,B,COBALT,COLEMAN,NULL,NULL,NULL,NULL,2021
A3284,47.36986,-79.62928,ON,02226,BRADY CROSS LAKE,ABANDONED,NULL,SILVER,NULL,NULL,1968,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/02226.html,NULL,NULL,C,COBALT,LORRAIN,NULL,NULL,1906,NULL,2010
A3285,47.37746,-79.61762,ON,02227,TREND EXPLORATION,ABANDONED,NULL,SILVER,NULL,NULL,1964,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/02227.html,NULL,NULL,C,COBALT,LORRAIN,NULL,NULL,1909,NULL,2010
A3286,47.3712,-79.61275,ON,02228,HECLA SILVER MINES LTD,ABANDONED,NULL,SILVER,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/02228.html,NULL,NULL,C,COBALT,LORRAIN,NULL,NULL,1908,NULL,2010
A3287,47.38419,-79.60824,ON,02229,CLENOR MINING CO. LTD.,ABANDONED,NULL,SILVER,NULL,NULL,1958,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/02229.html,NULL,NULL,C,COBALT,LORRAIN,NULL,NULL,1908,NULL,2010
A3288,47.39805,-79.61407,ON,02230,EAST COBALT MINES LTD.,ABANDONED,NULL,SILVER,NULL,NULL,1968,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/02230.html,NULL,NULL,C,COBALT,LORRAIN,NULL,NULL,1906,NULL,2011
A3289,47.4038,-79.60812,ON,02231,BIG AGAUNICO MINES LTD,ABANDONED,NULL,SILVER,NULL,NULL,1955,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/02231.html,NULL,NULL,C,COBALT,LORRAIN,NULL,NULL,NULL,NULL,2010
A329,49.739444,-116.91999,BC,082FNE034,HECTOR & DANIRA,Historic,"PB,AG,ZN",NULL,NULL,NULL,1949,NULL,http://minfile.gov.bc.ca/Summary.aspx?minfilno=082FNE034,NULL,NULL,O,NULL,NULL,NULL,NULL,1942,NULL,2024
A3290,47.40456,-79.60717,ON,02232,GERMAN AMERICAN MINE,ABANDONED,NULL,SILVER,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/02232.html,NULL,NULL,C,COBALT,LORRAIN,NULL,NULL,NULL,NULL,2010
A3291,47.40042,-79.58879,ON,02233,NASCO COBALT SILVER,ABANDONED,NULL,SILVER,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/02233.html,NULL,NULL,C,COBALT,LORRAIN,NULL,NULL,1907,NULL,2014
A3292,47.39837,-79.61661,ON,02234,SILVER SIDE MINING,ABANDONED,NULL,SILVER,NULL,NULL,1968,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/02234.html,NULL,NULL,C,COBALT,LORRAIN,NULL,NULL,1910,NULL,2006
A3293,47.39826,-79.62218,ON,02235,LORRAIN 1 UNKNOWN,ABANDONED,NULL,SILVER,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/02235.html,NULL,NULL,D,COBALT,LORRAIN,NULL,NULL,NULL,NULL,2006
A3294,47.40104,-79.62158,ON,02236,LORRAIN 2 UNKNOWN,ABANDONED,NULL,SILVER,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/02236.html,NULL,NULL,C,COBALT,LORRAIN,NULL,NULL,NULL,NULL,2010
A3295,47.40415,-79.62078,ON,02237,SILVERSIDE MINES,ABANDONED,NULL,SILVER,NULL,NULL,1968,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/02237.html,NULL,NULL,C,COBALT,LORRAIN,NULL,NULL,NULL,NULL,2010
A3296,48.23542,-80.23453,ON,02239,HARRIS OCCURENCE,ABANDONED,NULL,QUARTZITE,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/02239.html,NULL,NULL,D,KIRKLAND LAKE,MAISONVILLE,NULL,NULL,NULL,NULL,2018
A3297,44.7381,-76.32838,ON,02240,LOT 20 CON 5,ABANDONED,NULL,GRAPHITE,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/02240.html,NULL,NULL,D,TWEED,BURGESS,NULL,NULL,NULL,NULL,2018
A3298,47.38906,-79.6252,ON,02242,EAST COBALT MINES,ABANDONED,NULL,SILVER,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/02242.html,NULL,NULL,D,COBALT,LORRAIN,NULL,NULL,NULL,NULL,2010
A3299,47.38723,-79.62936,ON,02243,ROCKZONE MINES LTD,ABANDONED,NULL,SILVER,NULL,NULL,1968,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/02243.html,NULL,NULL,C,COBALT,LORRAIN,NULL,NULL,NULL,NULL,2010
A33,50.684722,-121.93194,BC,092INW071,LILLOOET TAILINGS,Historic,"JD,AE,GS",NULL,NULL,NULL,NULL,NULL,http://minfile.gov.bc.ca/Summary.aspx?minfilno=092INW071,NULL,NULL,O,NULL,NULL,NULL,NULL,NULL,NULL,2024
A330,49.698333,-116.92444,BC,082FNE035,EDEN & CRESCENT,Historic,"PB,ZN,AG",NULL,NULL,NULL,1937,NULL,http://minfile.gov.bc.ca/Summary.aspx?minfilno=082FNE035,NULL,NULL,O,NULL,NULL,NULL,NULL,1916,NULL,2024
A3300,47.38472,-79.62969,ON,02244,TEMISKAMING PROJECT,ABANDONED,NULL,SILVER,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/02244.html,NULL,NULL,C,COBALT,LORRAIN,NULL,NULL,NULL,NULL,2010
A3301,47.38207,-79.60021,ON,02246,FREDRICK YELLOWKNIFE,ABANDONED,NULL,SILVER,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/02246.html,NULL,NULL,C,COBALT,LORRAIN,NULL,NULL,1948,NULL,2010
A3302,47.38276,-79.59436,ON,02247,WABI SHAFT,ABANDONED,NULL,SILVER,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/02247.html,NULL,NULL,C,COBALT,LORRAIN,NULL,NULL,NULL,NULL,2010
A3303,47.38036,-79.62304,ON,02249,"ARMSTRONG, S.W.",ABANDONED,NULL,SILVER,NULL,NULL,1968,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/02249.html,NULL,NULL,C,COBALT,LORRAIN,NULL,NULL,NULL,NULL,2010
A3304,47.3816,-79.61751,ON,02250,BROWN-HOWES,ABANDONED,NULL,SILVER,NULL,NULL,1960,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/02250.html,NULL,NULL,C,COBALT,LORRAIN,NULL,NULL,NULL,NULL,2010
A3305,47.38027,-79.61496,ON,02251,"LANG, L.",ABANDONED,NULL,SILVER,NULL,NULL,1968,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/02251.html,NULL,NULL,C,COBALT,LORRAIN,NULL,NULL,NULL,NULL,2010
A3306,47.38092,-79.60594,ON,02252,"FRANK, W.",ABANDONED,NULL,SILVER,NULL,NULL,1968,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/02252.html,NULL,NULL,D,COBALT,LORRAIN,NULL,NULL,NULL,NULL,2006
A3307,47.38662,-79.60062,ON,02253,"BROWN, D.",ABANDONED,NULL,SILVER,NULL,NULL,1950,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/02253.html,NULL,NULL,D,COBALT,LORRAIN,NULL,NULL,NULL,NULL,2006
A3308,47.37912,-79.61354,ON,02254,BROWN-HOWES GROUP,ABANDONED,NULL,SILVER,NULL,NULL,1951,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/02254.html,NULL,NULL,D,COBALT,LORRAIN,NULL,NULL,NULL,NULL,2007
A3309,47.36615,-79.63109,ON,02256,SILVER MILLER,ABANDONED,NULL,SILVER,NULL,NULL,1968,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/02256.html,NULL,NULL,C,COBALT,LORRAIN,NULL,NULL,1910,NULL,2010
A331,49.696666,-116.91944,BC,082FNE036,BELLE AIRE,Historic,"PB,ZN,AG",NULL,NULL,NULL,1950,NULL,http://minfile.gov.bc.ca/Summary.aspx?minfilno=082FNE036,NULL,NULL,O,NULL,NULL,NULL,NULL,1950,NULL,2024
A3310,47.33052,-79.63162,ON,02257,LORRAIN 5 UNKNOWN,ABANDONED,NULL,SILVER,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/02257.html,NULL,NULL,D,COBALT,LORRAIN,NULL,NULL,NULL,NULL,2007
A3311,47.32016,-79.59669,ON,02258,CROWN RESERVE,ABANDONED,NULL,SILVER,NULL,NULL,1915,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/02258.html,NULL,NULL,C,COBALT,LORRAIN,NULL,NULL,1910,NULL,2011
A3312,47.32093,-79.59362,ON,02259,LORRAIN 6 UNKNOWN,ABANDONED,NULL,SILVER,NULL,NULL,1915,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/02259.html,NULL,NULL,D,COBALT,LORRAIN,NULL,NULL,1910,NULL,2008
A3313,47.31997,-79.5959,ON,02260,"NEGUS, R.D.",ABANDONED,NULL,SILVER,NULL,NULL,1915,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/02260.html,NULL,NULL,C,COBALT,LORRAIN,NULL,NULL,1910,NULL,2010
A3314,47.40599,-79.62178,ON,02261,HELLENS-EPLETT,ABANDONED,NULL,SILVER,NULL,NULL,1989,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/02261.html,NULL,NULL,B,COBALT,LORRAIN,NULL,NULL,1985,NULL,2015
A3315,47.31858,-79.59262,ON,02262,LORRAIN 8 UNKNOWN,ABANDONED,NULL,COPPER,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/02262.html,NULL,NULL,D,COBALT,LORRAIN,NULL,NULL,NULL,NULL,2007
A3316,47.25403,-79.55165,ON,02263,LATOUR LAKE MINES LTD.,ABANDONED,NULL,SILVER,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/02263.html,NULL,NULL,C,COBALT,LORRAIN,NULL,NULL,NULL,NULL,2010
A3317,47.24634,-79.55192,ON,02264,TAYLOR PIPE,ABANDONED,NULL,SILVER,NULL,NULL,1968,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/02264.html,NULL,NULL,C,COBALT,LORRAIN,NULL,NULL,1909,NULL,2010
A3318,47.38537,-79.62033,ON,02265,FREDRICK YELLOWKNIFE,ABANDONED,NULL,SILVER,NULL,NULL,1968,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/02265.html,NULL,NULL,C,COBALT,LORRAIN,NULL,NULL,1908,NULL,2010
A3319,47.35204,-79.60643,ON,02267,ALCOURT MINES LTD,ABANDONED,NULL,SILVER,NULL,NULL,1961,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/02267.html,NULL,NULL,D,COBALT,LORRAIN,NULL,NULL,NULL,NULL,2010
A332,49.781666,-116.91944,BC,082FNE037,DAISY BELL,Historic,"PB,ZN,AG",NULL,NULL,NULL,1951,NULL,http://minfile.gov.bc.ca/Summary.aspx?minfilno=082FNE037,NULL,NULL,O,NULL,NULL,NULL,NULL,1948,NULL,2024
A3320,47.26248,-79.62319,ON,02268,MENASSEH SILVER,ABANDONED,NULL,SILVER,NULL,NULL,1927,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/02268.html,NULL,NULL,C,COBALT,LORRAIN,NULL,NULL,1925,NULL,2010
A3321,47.38893,-79.59877,ON,02269,LORRAIN 9 UNKNOWN,ABANDONED,NULL,COPPER,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/02269.html,NULL,NULL,D,COBALT,LORRAIN,NULL,NULL,1925,NULL,2007
A3322,47.39254,-79.58463,ON,02270,CIRCA 1910-1920,ABANDONED,NULL,SILVER,NULL,NULL,1920,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/02270.html,NULL,NULL,C,COBALT,LORRAIN,NULL,NULL,1910,NULL,2010
